@relation higgs

@attribute mll numeric
@attribute mjj numeric
@attribute met-phi_centrality numeric
@attribute mt numeric
@attribute DYjj numeric
@attribute sumMlj numeric
@attribute dphill numeric
@attribute contOLV numeric
@attribute ptTotal numeric
@attribute label {-1, 1}

@data
0.15607,0.31378,0.5237,0.23401,0.35382,0.21558,0.22578,0.17677,0.5633,-1
0.06922,0.22423,0.23157,0.30147,0.47377,0.15527,0.13823,0.07123,0.12476,-1
0.18235,0.36701,0.5751,0.23694,0.44249,0.2061,0.35646,0.22492,0.0787,-1
0.24995,0.18531,0.36398,0.36245,0.29712,0.22339,0.29233,0.65385,0.17502,-1
0.11905,1.34733,0.91785,0.07175,0.56188,0.62099,0.03141,0.50724,0.06623,-1
0.1686,0.27201,0.64826,0.13365,0.53588,0.22431,0.30292,0.2412,0.25678,-1
0.41648,0.50923,0.10911,0.29032,0.66097,0.30033,0.80179,0.11416,0.37351,-1
0.2654,0.28809,0.28418,0.29019,0.4859,0.25266,0.33701,0.12361,0.11774,-1
0.2426,0.82227,0.73011,0.16014,0.68165,0.38327,0.44519,0.22634,0.30278,-1
0.09498,0.39576,0.61571,0.21106,0.31707,0.28481,0.13013,0.26504,0.05143,-1
0.16324,0.73971,0.50707,0.28448,0.59644,0.33125,0.05451,0.17847,0.21607,-1
0.34926,0.17698,0.04999,0.35398,0.45282,0.16004,0.74964,0.13305,0.32341,-1
0.18528,0.08154,0.05295,0.28173,0.25944,0.20765,0.19804,0.82542,0.17425,-1
0.26375,0.18115,0.50122,0.30571,0.29898,0.20101,0.01069,0.5275,0.18395,-1
0.09026,0.78745,0.47127,0.2455,0.60254,0.43651,0.19833,0.70051,0.26579,-1
0.17465,0.14896,0.43583,0.32456,0.31408,0.16691,0.20965,0.31751,0.20899,-1
0.26189,0.41698,0.50054,0.18005,0.51268,0.44028,0.2259,0.63327,0.08058,-1
0.35199,0.1198,0.05712,0.26152,0.32607,0.15885,0.80536,0.22008,0.11485,-1
0.09238,0.81756,0.49022,0.27693,0.62674,0.51204,0.11921,0.72467,0.19152,-1
0.16215,0.51931,0.5016,0.32515,0.44333,0.49864,0.11149,0.18525,0.2985,-1
0.27044,1.30024,0.17185,0.3158,0.77747,0.42628,0.1647,0.22087,0.17426,-1
0.11546,0.1075,0.47081,0.43594,0.3226,0.20754,0.01737,0.44478,0.05707,-1
0.11152,0.36152,0.67877,0.11705,0.48795,0.27311,0.1935,0.03578,0.39383,-1
0.14157,0.76141,0.61671,0.20632,0.55412,0.2875,0.32063,0.17178,0.24799,-1
0.15658,0.37925,0.45766,0.27319,0.41407,0.2421,0.26383,0.16003,0.25786,-1
0.08548,0.28061,0.28685,0.21909,0.32663,0.20601,0.12547,0.42138,0.19795,-1
0.21437,1.19054,0.54386,0.15402,0.75189,0.33605,0.14194,0.27239,0.44031,-1
0.2606,0.12403,0.55235,0.15303,0.38114,0.1492,0.3643,0.49142,0.10147,-1
0.12124,0.05482,0.51407,0.19159,0.14608,0.11918,0.11844,0.5514,0.04032,-1
0.05625,0.3239,0.34236,0.33663,0.45749,0.24422,0.11906,0.55667,0.30888,-1
0.15034,0.12946,0.46264,0.25777,0.28407,0.17875,0.23212,0.80929,0.34942,-1
0.07072,0.32825,0.4949,0.28414,0.45247,0.25743,0.04334,0.54924,0.2671,-1
0.31701,0.35984,0.05792,0.27717,0.39425,0.23483,0.74422,0.35413,0.37661,-1
0.25789,0.33096,0.95013,0.14034,0.50409,0.20829,0.57527,0.11433,0.22795,-1
0.23708,0.33351,0.11585,0.32527,0.54465,0.19361,0.03135,0.37228,0.0342,-1
0.11372,0.39434,0.45176,0.14657,0.59899,0.22637,0.1722,0.25666,0.27569,-1
0.27048,0.18626,0.43093,0.37894,0.27441,0.25545,0.07284,0.37039,0.3563,-1
0.17214,0.17894,0.56411,0.22297,0.34513,0.22692,0.25961,0.72003,0.16249,-1
0.16446,0.53445,0.49144,0.33014,0.60362,0.36114,0.12114,0.08147,0.3868,-1
0.08873,0.11479,0.46844,0.18514,0.38519,0.14972,0.14979,0.37678,0.0794,-1
0.19674,0.90413,0.5066,0.43772,0.59524,0.48426,0.11441,0.18018,0.61306,-1
0.1694,1.08807,0.47628,0.28391,0.80413,0.46533,0.18923,0.47841,0.11787,-1
0.19181,0.25818,0.42865,0.3015,0.48478,0.23279,0.27705,0.16458,0.3311,-1
0.07888,0.36016,0.4843,0.22427,0.41825,0.32141,0.10244,0.54957,0.312,-1
0.18683,0.26088,0.50751,0.27771,0.32234,0.31482,0.18231,0.1158,0.40607,-1
0.08811,0.2399,0.41149,0.30361,0.47382,0.23261,0.14326,0.59901,0.25311,-1
0.22597,0.21582,0.39804,0.1946,0.43779,0.1738,0.47142,0.10657,0.13718,-1
0.16722,0.43421,0.80451,0.17868,0.60171,0.2193,0.40668,0.14011,0.11951,-1
0.18724,0.17131,0.47198,0.26138,0.312,0.16305,0.06181,0.41352,0.31931,-1
0.12834,0.36654,0.36217,0.28046,0.3762,0.37527,0.10827,0.28764,0.06754,-1
0.21615,0.23078,0.34729,0.25579,0.44767,0.19389,0.44196,0.32948,0.1015,-1
0.21667,1.9497,0.45664,0.21167,0.86162,0.54021,0.47388,0.24798,0.05323,-1
0.12351,0.16885,0.30754,0.26842,0.28751,0.12854,0.34755,0.46,0.19145,-1
0.09181,0.31516,0.4992,0.24065,0.47076,0.21013,0.05876,0.26737,0.11733,-1
0.18418,0.16861,0.08285,0.23539,0.37036,0.17989,0.50441,0.78371,0.53737,-1
0.18049,0.3102,0.49346,0.18539,0.37637,0.24553,0.25084,0.07797,0.08637,-1
0.20462,0.63071,0.46544,0.14063,0.58041,0.3628,0.11222,0.16311,0.17542,-1
0.21848,0.81677,0.17272,0.28175,0.73064,0.45352,0.56594,0.49207,0.20115,-1
0.13451,0.84577,0.57867,0.09215,0.59629,0.46101,0.06686,0.3138,0.41473,-1
0.15156,0.45699,0.18072,0.26516,0.50202,0.25032,0.19293,0.14523,0.14618,-1
0.22967,0.29286,0.65921,0.26983,0.41699,0.20839,0.54252,0.30182,0.14164,-1
0.21121,0.36619,0.49891,0.17644,0.51207,0.24262,0.36055,0.3101,0.29041,-1
0.21718,1.36417,0.43086,0.30569,0.6991,0.39149,0.62356,0.06699,0.11646,-1
0.24898,1.02203,0.58389,0.28971,0.5281,0.72829,0.12131,0.20505,0.14122,-1
0.09884,0.22093,0.4184,0.18973,0.4132,0.15285,0.19401,0.17904,0.44669,-1
0.13756,0.67426,0.07048,0.15943,0.56728,0.2969,0.21407,0.10506,0.17938,-1
0.17775,0.36398,0.51943,0.19311,0.46138,0.246,0.28487,0.49039,0.17594,-1
0.16136,0.57974,0.86917,0.08764,0.54463,0.53232,0.13183,0.62606,0.36853,-1
0.10194,1.06376,0.52769,0.10356,0.58791,0.57525,0.04979,0.14515,0.2412,-1
0.08321,0.2596,0.84992,0.05807,0.43186,0.33959,0.1183,0.75061,0.26412,-1
0.31659,0.97651,0.48677,0.24418,0.53525,0.45023,0.40241,0.31157,0.10428,-1
0.24262,0.45467,0.07025,0.29458,0.54238,0.24998,0.58982,0.18885,0.13279,-1
0.14749,0.42869,0.2062,0.3316,0.58777,0.25944,0.41526,0.35712,0.33082,-1
0.14656,0.12419,0.49133,0.25318,0.24876,0.12361,0.26573,0.35507,0.1988,-1
0.209,1.00665,0.61411,0.28364,0.60375,0.4323,0.23717,0.17682,0.5118,-1
0.13825,0.27955,0.55852,0.31563,0.32592,0.21836,0.31021,0.07498,0.21902,-1
0.15124,0.31921,0.53099,0.11791,0.38625,0.25375,0.14987,0.16083,0.14651,-1
0.28307,0.96458,0.55136,0.21322,0.7567,0.67194,0.36786,0.52026,0.1452,-1
0.08999,0.43174,0.6953,0.05993,0.44254,0.34565,0.10564,0.46608,0.17293,-1
0.24629,0.63155,0.18892,0.28506,0.61165,0.39582,0.29845,0.314,0.10072,-1
0.11834,0.10561,0.54515,0.16112,0.29097,0.16465,0.18887,0.08876,0.24567,-1
0.24089,0.51688,0.51171,0.29115,0.4163,0.53179,0.02397,0.6021,0.40999,-1
0.09981,0.33584,0.67036,0.15719,0.41897,0.2598,0.16836,0.59547,0.06544,-1
0.1807,0.55559,0.52539,0.19786,0.40421,0.50242,0.05949,0.21993,0.18328,-1
0.11531,0.57605,0.38553,0.2737,0.67722,0.48146,0.19125,0.76206,0.16864,-1
0.2906,0.45983,0.05027,0.21356,0.61725,0.27011,0.78518,0.43735,0.18685,-1
0.15115,0.38058,0.45644,0.1369,0.49661,0.33976,0.11996,0.11927,0.18246,-1
0.26726,0.52057,0.45067,0.23697,0.61453,0.33221,0.32393,0.11931,0.2043,-1
0.2349,0.56813,0.7523,0.20179,0.58567,0.26278,0.61211,0.0641,0.17869,-1
0.05273,0.06443,0.43559,0.27554,0.17536,0.09551,0.10052,0.50884,0.27866,-1
0.13577,1.40932,0.58645,0.27568,0.68094,0.66577,0.16953,0.73284,0.20105,-1
0.07374,0.33868,0.6842,0.10098,0.33792,0.27804,0.08984,0.2421,0.20852,-1
0.21069,0.2287,0.374,0.26406,0.34274,0.15711,0.59781,0.43736,0.16751,-1
0.09045,0.18191,0.41502,0.25249,0.43579,0.13424,0.06899,0.2045,0.04149,-1
0.2713,0.81266,0.62649,0.24226,0.39097,0.71928,0.0343,0.55522,0.177,-1
0.12482,0.38795,0.31605,0.25206,0.51818,0.23278,0.2785,0.62967,0.10643,-1
0.14164,0.99774,0.65984,0.10834,0.71412,0.49064,0.03723,0.5825,0.32329,-1
0.08893,0.35943,0.47267,0.36837,0.53428,0.2748,0.05609,0.18048,0.32622,-1
0.07896,0.87926,0.53739,0.07011,0.68677,0.36705,0.11022,0.11,0.11067,-1
0.13979,0.39201,0.49687,0.19049,0.4549,0.26512,0.19345,0.1298,0.32248,-1
0.25879,0.73753,0.66615,0.14725,0.62704,0.34967,0.31926,0.36102,0.22933,-1
0.1236,0.82556,0.53918,0.12766,0.54989,0.84946,0.02315,0.70777,0.68139,-1
0.08756,0.0925,0.06276,0.23764,0.31603,0.08579,0.21636,0.17363,0.11148,-1
0.12053,0.10136,0.32452,0.13484,0.12864,0.15282,0.17978,0.44294,0.14224,-1
0.31385,0.94438,0.17585,0.24666,0.72995,0.35475,0.62097,0.24696,0.42019,-1
0.22504,0.23522,0.42616,0.12886,0.45431,0.24537,0.27623,0.66237,0.23607,-1
0.12631,0.21774,0.48366,0.25996,0.4107,0.21881,0.0999,0.13577,0.37808,-1
0.15928,0.75596,0.50322,0.32012,0.47395,0.31947,0.28096,0.37189,0.39814,-1
0.08021,1.73445,0.76139,0.09817,0.68032,0.57349,0.12272,0.1501,0.16359,-1
0.13844,0.45581,0.56058,0.27494,0.41261,0.29891,0.2438,0.51542,0.05763,-1
0.25686,1.26144,0.5739,0.28855,0.54187,0.47537,0.40088,0.19251,0.11112,-1
0.22141,0.78356,0.05414,0.33013,0.7039,0.37986,0.58609,0.45896,0.34386,-1
0.14925,0.42265,0.54938,0.16792,0.58334,0.32437,0.20282,0.34511,0.33168,-1
0.05367,0.17972,0.414,0.27435,0.29952,0.17119,0.04012,0.81661,0.08088,-1
0.1943,0.40378,0.05909,0.28689,0.44185,0.2086,0.6777,0.47709,0.17488,-1
0.2686,0.24685,0.18867,0.42856,0.53406,0.19022,0.44501,0.18359,0.40948,-1
0.21027,0.42124,0.46034,0.27145,0.60601,0.27981,0.27485,0.27561,0.05085,-1
0.05937,0.45819,0.50528,0.18117,0.43938,0.2605,0.1039,0.27886,0.14823,-1
0.19988,0.09157,0.43737,0.26028,0.08777,0.12175,0.37338,0.43858,0.67771,-1
0.14052,0.17175,0.14726,0.26393,0.43313,0.12887,0.31431,0.14862,0.16211,-1
0.11303,0.27982,0.41186,0.26701,0.4744,0.26778,0.11079,0.11411,0.17022,-1
0.14229,0.27092,0.11583,0.19061,0.36689,0.40044,0.10068,0.38355,0.06371,-1
0.18595,0.9676,0.62871,0.21803,0.74178,0.38163,0.53541,0.40959,0.14749,-1
0.20038,1.00993,0.88961,0.12932,0.56562,0.56052,0.18707,0.08291,0.25113,-1
0.12249,0.54562,0.52908,0.25362,0.57944,0.33147,0.10767,0.22536,0.3894,-1
0.19125,0.07745,0.62928,0.13916,0.2283,0.15888,0.29822,0.6344,0.10232,-1
0.06328,0.38475,0.49272,0.22801,0.49268,0.29152,0.1531,0.83876,0.27732,-1
0.16173,0.36379,0.72834,0.09814,0.50196,0.33317,0.20295,0.68978,0.33272,-1
0.16973,0.51234,0.47367,0.29886,0.46243,0.35759,0.26569,0.55134,0.06503,-1
0.11528,0.93572,0.1584,0.22499,0.73329,0.34869,0.2306,0.17668,0.16746,-1
0.31951,0.25986,0.66465,0.26239,0.42224,0.28172,0.34234,0.31667,0.12649,-1
0.122,0.17017,0.46381,0.25304,0.47026,0.14411,0.11301,0.19646,0.10652,-1
0.20443,0.20282,0.50463,0.2641,0.37517,0.13617,0.36837,0.47786,0.21912,-1
0.21335,1.17073,0.52738,0.12835,0.65591,0.62516,0.01626,0.37325,0.15748,-1
0.19894,0.61282,0.31452,0.25564,0.48172,0.25922,0.55646,0.30141,0.19612,-1
0.13536,0.68417,0.50329,0.24523,0.62345,0.30406,0.04293,0.14893,0.15664,-1
0.32306,0.49403,0.39443,0.24062,0.61662,0.38586,0.33994,0.44993,0.14623,-1
0.28529,0.17148,0.20373,0.23492,0.23787,0.17274,0.36036,0.5137,0.28419,-1
0.16815,0.48042,0.51013,0.1736,0.53142,0.52736,0.06182,0.55192,0.09674,-1
0.16282,0.15697,0.46417,0.3695,0.30926,0.15734,0.11981,0.3408,0.24564,-1
0.19252,0.55343,0.73365,0.16115,0.58108,0.24067,0.25252,0.28826,0.18198,-1
0.21397,0.22569,0.52788,0.19308,0.50236,0.23582,0.24362,0.36254,0.23185,-1
0.2383,0.52562,0.51671,0.16369,0.59472,0.41193,0.14405,0.27512,0.11498,-1
0.11759,0.77311,0.64901,0.1222,0.54095,0.38128,0.04724,0.14788,0.41194,-1
0.28234,1.37491,0.05941,0.25681,0.79624,0.44212,0.61909,0.22762,0.17316,-1
0.11483,0.69484,0.61049,0.20644,0.49689,0.35701,0.15711,0.1497,0.06957,-1
0.2722,0.18732,0.57359,0.24097,0.36079,0.19908,0.35519,0.17845,0.25167,-1
0.06552,0.07605,0.56622,0.07463,0.23385,0.15566,0.0978,0.67428,0.13702,-1
0.13648,0.23271,0.13984,0.27404,0.38072,0.14539,0.3939,0.02787,0.28509,-1
0.23918,0.06993,0.13831,0.41851,0.13669,0.14475,0.26402,0.46539,0.05217,-1
0.09814,1.36858,0.57217,0.13724,0.62809,0.55503,0.12604,0.2493,0.12798,-1
0.2054,0.7122,0.60857,0.14996,0.45896,0.33848,0.17218,0.33015,0.17403,-1
0.14091,0.25846,0.65777,0.26865,0.32838,0.24166,0.24735,0.05494,0.05531,-1
0.06051,0.91936,0.44269,0.26175,0.59952,0.31025,0.14977,0.25976,0.13256,-1
0.16295,0.40821,0.48362,0.20503,0.50313,0.22447,0.03922,0.24641,0.12336,-1
0.16281,0.16685,0.51632,0.35234,0.29588,0.25984,0.17699,0.38479,0.39093,-1
0.18295,0.25557,0.24809,0.35414,0.46854,0.18389,0.25802,0.21371,0.37429,-1
0.13463,0.14383,0.4759,0.20062,0.26013,0.15191,0.26241,0.17641,0.1665,-1
0.13392,0.33226,0.84348,0.11553,0.56193,0.17499,0.39091,0.23001,0.41743,-1
0.05435,0.46947,0.53304,0.16806,0.57067,0.31285,0.06884,0.39986,0.17692,-1
0.11379,0.35278,0.51262,0.27918,0.45751,0.25535,0.17048,0.04454,0.11529,-1
0.19494,0.62676,0.58185,0.2069,0.65581,0.34908,0.20277,0.39234,0.20322,-1
0.27487,0.16604,0.41854,0.32418,0.33577,0.22307,0.31194,0.11272,0.06661,-1
0.18309,0.49787,0.10195,0.22374,0.50251,0.24012,0.37752,0.14051,0.17174,-1
0.25698,0.83908,0.20144,0.24532,0.6074,0.5368,0.19843,0.04832,0.2561,-1
0.24542,0.46668,0.44257,0.39813,0.52096,0.33255,0.16451,0.20496,0.24568,-1
0.13311,0.50673,0.42743,0.17965,0.51171,0.20717,0.15747,0.25546,0.18802,-1
0.13812,0.15139,0.94155,0.09314,0.27155,0.20857,0.12095,0.45841,0.09819,-1
0.31336,0.11665,0.19538,0.29436,0.27468,0.15285,0.53782,0.33555,0.25422,-1
0.17071,0.3291,0.27222,0.30676,0.55841,0.18553,0.25964,0.31502,0.19453,-1
0.18545,0.24144,0.4294,0.30587,0.29379,0.19301,0.22635,0.37716,0.36996,-1
0.13175,1.03717,0.37435,0.27181,0.67101,0.50586,0.13597,0.3609,0.25395,-1
0.0668,1.47839,0.91808,0.0638,0.65871,0.40197,0.16347,0.18376,0.40234,-1
0.19346,0.5913,0.35435,0.18625,0.66106,0.25669,0.39914,0.16432,0.15563,-1
0.07039,0.25736,0.92727,0.04452,0.22711,0.16776,0.17641,0.10449,0.32729,-1
0.08624,0.49538,0.46923,0.22527,0.531,0.35169,0.08525,0.6507,0.18279,-1
0.18776,0.59487,0.26269,0.26304,0.50641,0.3332,0.18944,0.68248,0.31584,-1
0.06663,0.52633,0.35499,0.10266,0.56316,0.30222,0.07241,0.06444,0.04131,-1
0.18744,0.22052,0.42996,0.34836,0.45946,0.21347,0.07848,0.19439,0.309,-1
0.35882,0.13758,0.04987,0.31379,0.24059,0.14372,0.84686,0.2912,0.1947,-1
0.15242,0.25414,0.40214,0.37643,0.36298,0.39996,0.08929,0.67608,0.27815,-1
0.27988,0.39099,0.68775,0.32492,0.39944,0.30487,0.27943,0.35089,0.27588,-1
0.29852,0.21671,0.65918,0.31626,0.21125,0.27708,0.24747,0.41068,0.10911,-1
0.11413,1.09821,0.84228,0.08549,0.62198,0.45184,0.13989,0.3041,0.12602,-1
0.24775,0.36628,0.51787,0.23715,0.46777,0.28028,0.35647,0.67275,0.21852,-1
0.23719,0.26133,0.65949,0.13415,0.41035,0.27764,0.24091,0.64189,0.12766,-1
0.23487,0.29818,0.62105,0.15079,0.42867,0.32951,0.19925,0.26347,0.10684,-1
0.13538,0.72021,0.56985,0.20697,0.66665,0.35245,0.20141,0.14107,0.35986,-1
0.1286,0.38914,0.56553,0.2654,0.46086,0.33083,0.12206,0.37875,0.17603,-1
0.11203,0.08846,0.10716,0.30457,0.20115,0.08797,0.29593,0.36011,0.17467,-1
0.16548,0.26272,0.54887,0.20432,0.35188,0.21692,0.10556,0.47463,0.17874,-1
0.20816,0.51337,0.52767,0.3078,0.40199,0.54314,0.07517,0.24175,0.20631,-1
0.13666,0.1404,0.57805,0.2125,0.35628,0.16366,0.17544,0.42993,0.43366,-1
0.36696,0.58268,0.52093,0.25039,0.65959,0.29604,0.82257,0.18775,0.37158,-1
0.22544,0.38055,0.50048,0.1774,0.39481,0.44615,0.00186,0.43885,0.07295,-1
0.0869,0.82135,0.53742,0.15312,0.6967,0.44384,0.13404,0.19663,0.27992,-1
0.31397,0.15148,0.05058,0.22081,0.2306,0.2262,0.31487,0.22509,0.37902,-1
0.25147,0.51248,0.5086,0.13494,0.58473,0.36964,0.13395,0.62884,0.24932,-1
0.13378,0.31961,0.60557,0.1485,0.42695,0.21901,0.12147,0.51147,0.13429,-1
0.223,0.53749,0.12659,0.26988,0.59472,0.23611,0.58602,0.16076,0.12143,-1
0.22101,0.33712,0.05637,0.33861,0.44086,0.26029,0.43028,0.5807,0.28511,-1
0.12516,1.58373,0.49949,0.39757,0.75003,0.69539,0.00199,0.1272,0.31737,-1
0.13111,0.22359,0.4896,0.30801,0.23286,0.34171,0.12503,0.12352,0.41328,-1
0.15842,0.21484,0.35232,0.30165,0.33679,0.19867,0.20864,0.12132,0.06205,-1
0.11049,0.65598,0.45123,0.26779,0.67973,0.31533,0.07768,0.12878,0.07607,-1
0.25499,0.23843,0.3974,0.26628,0.32497,0.2923,0.19717,0.50763,0.10183,-1
0.22243,0.44513,0.37025,0.25005,0.6794,0.353,0.08799,0.4422,0.1636,-1
0.08182,0.38926,0.50887,0.28611,0.43476,0.45374,0.02378,0.86482,0.14778,-1
0.23285,0.18386,0.61187,0.15628,0.31732,0.24432,0.14595,0.42285,0.39249,-1
0.10634,0.13782,0.1457,0.16326,0.32408,0.1182,0.28992,0.40437,0.18935,-1
0.15223,0.53555,0.42071,0.26106,0.61915,0.35663,0.03912,0.38239,0.32632,-1
0.08851,0.18457,0.49014,0.37018,0.25579,0.16953,0.02609,0.4974,0.53726,-1
0.10112,0.87387,0.49946,0.29052,0.62918,0.51164,0.00501,0.15927,0.21061,-1
0.19416,0.71185,0.50726,0.16188,0.58884,0.52898,0.08776,0.4282,0.15916,-1
0.2595,0.45321,0.05172,0.27055,0.4956,0.22564,0.95179,0.24752,0.23474,-1
0.17573,0.54721,0.56988,0.24226,0.49892,0.35402,0.17292,0.26301,0.24196,-1
0.15813,0.86806,0.51431,0.19612,0.56774,0.49763,0.0248,0.10936,0.12669,-1
0.21582,0.39749,0.73211,0.22152,0.54649,0.19137,0.75385,0.25898,1.00738,-1
0.14559,0.35242,0.4206,0.16015,0.2627,0.32549,0.06313,0.23442,0.20844,-1
0.09271,0.23066,0.50574,0.1646,0.36114,0.20672,0.06308,0.22725,0.17874,-1
0.0621,0.29219,0.25713,0.34844,0.53525,0.21154,0.06832,0.07021,0.08617,-1
0.35083,0.89654,0.12253,0.45941,0.60185,0.79383,0.18959,0.37324,0.10857,-1
0.16594,0.66647,0.73159,0.27029,0.43946,0.32071,0.27371,0.21563,0.36593,-1
0.18432,0.35229,0.56235,0.24183,0.48091,0.22165,0.41904,0.51522,0.29766,-1
0.09123,0.18308,0.5116,0.08755,0.35333,0.19697,0.01357,0.61775,0.3395,-1
0.15611,0.12887,0.73817,0.13741,0.32955,0.13468,0.4236,0.53224,0.04473,-1
0.21161,0.29707,0.05831,0.31912,0.53391,0.25386,0.28476,0.52357,0.07585,-1
0.12933,0.18729,0.45207,0.2611,0.34154,0.19514,0.17547,0.31106,0.06174,-1
0.09961,0.20055,0.54029,0.12902,0.36741,0.24616,0.08574,0.72817,0.09891,-1
0.12021,0.60198,0.50391,0.32031,0.53725,0.44437,0.0161,0.1163,0.25324,-1
0.27485,0.33415,0.4077,0.36342,0.29143,0.37047,0.2513,0.79973,0.33708,-1
0.23452,0.2572,0.18482,0.2604,0.50488,0.21521,0.4453,0.3821,0.21026,-1
0.15418,0.36883,0.72309,0.10911,0.50526,0.28257,0.24444,0.37722,0.36305,-1
0.11375,0.49139,0.50806,0.2183,0.50787,0.25381,0.03033,0.19169,0.20838,-1
0.08768,0.37062,0.74007,0.07756,0.39746,0.29589,0.057,0.44629,0.49852,-1
0.20336,0.51021,0.53819,0.25332,0.40602,0.44572,0.03507,0.45633,0.25389,-1
0.18631,0.81121,0.5467,0.22617,0.57017,0.34436,0.15321,0.21153,0.43121,-1
0.10755,0.49516,0.6065,0.22673,0.48261,0.37893,0.181,0.43585,0.12926,-1
0.17639,0.3,0.7617,0.16169,0.47065,0.20573,0.29359,0.27727,0.13505,-1
0.35672,0.23476,0.62628,0.28376,0.38893,0.2921,0.49434,0.51745,0.2339,-1
0.2445,0.31184,0.38325,0.25389,0.52213,0.22784,0.38451,0.30272,0.13071,-1
0.11032,0.94756,0.50491,0.24204,0.5069,0.53032,0.00637,0.2197,0.13623,-1
0.12689,1.2601,0.78572,0.08322,0.74036,0.54069,0.16529,0.28172,0.41231,-1
0.20676,0.41418,0.47624,0.27879,0.469,0.24842,0.4811,0.46441,0.04996,-1
0.20992,1.30134,0.53977,0.17873,0.67182,0.70116,0.05793,0.53043,0.19181,-1
0.12652,0.43104,0.36233,0.22124,0.4108,0.27262,0.16488,0.25516,0.19128,-1
0.18165,0.54826,0.91149,0.10304,0.59708,0.34489,0.31424,0.19822,0.29587,-1
0.30064,1.37336,0.52244,0.31904,0.61343,0.86733,0.04537,0.10737,0.36965,-1
0.15075,0.69415,0.5147,0.19894,0.6415,0.38887,0.08669,0.24165,0.37712,-1
0.26795,0.24025,0.47621,0.33943,0.48198,0.28169,0.09641,0.43046,0.06663,-1
0.0888,0.69471,0.77975,0.09447,0.42756,0.44445,0.11155,0.66491,0.38889,-1
0.16573,0.23463,0.81091,0.09936,0.28528,0.29107,0.24047,0.5842,0.12121,-1
0.15801,0.15722,0.5189,0.24534,0.45693,0.16538,0.21918,0.13407,0.35811,-1
0.15258,0.43392,0.93962,0.1064,0.4905,0.32553,0.26598,0.60825,0.42309,-1
0.12781,0.77493,0.53412,0.16975,0.60485,0.44338,0.10889,0.52179,0.28314,-1
0.16717,0.33827,0.54048,0.29599,0.46346,0.32946,0.26095,0.68166,0.22141,-1
0.12276,0.57862,0.82184,0.08838,0.62023,0.2635,0.18971,0.1745,0.29345,-1
0.29135,0.39963,0.29514,0.21488,0.53314,0.24437,0.51393,0.11526,0.57488,-1
0.11016,0.56839,0.51119,0.21782,0.39169,0.31601,0.09819,0.27241,0.27742,-1
0.19772,0.29076,0.18777,0.23186,0.53923,0.18514,0.50608,0.32112,0.14969,-1
0.15294,0.38027,0.4807,0.27422,0.44797,0.2505,0.26482,0.28907,0.05601,-1
0.27378,0.65747,0.94567,0.15436,0.60172,0.41729,0.29937,0.15299,0.37635,-1
0.09342,0.1433,0.20359,0.23788,0.34719,0.10882,0.21426,0.15973,0.02643,-1
0.32135,0.67274,0.09204,0.26303,0.66772,0.34961,0.77421,0.49201,0.15215,-1
0.18909,0.40899,0.1582,0.29743,0.61574,0.28876,0.33206,0.67508,0.17507,-1
0.15483,0.22948,0.50527,0.11107,0.35204,0.24198,0.00367,0.21928,0.29554,-1
0.18596,0.25214,0.04985,0.21239,0.32325,0.38476,0.08352,0.11907,0.16671,-1
0.17316,0.13466,0.24351,0.21543,0.35209,0.11762,0.44569,0.17195,0.36569,-1
0.10039,0.27611,0.35099,0.29593,0.3036,0.19288,0.14715,0.12843,0.43411,-1
0.13036,0.09177,0.50039,0.24954,0.28956,0.10357,0.04322,0.46896,0.42977,-1
0.10634,0.36368,0.60125,0.12587,0.56195,0.33613,0.15703,0.39053,0.45778,-1
0.23442,0.24184,0.5417,0.29183,0.35486,0.23302,0.18353,0.33121,0.16491,-1
0.17793,0.39854,0.85256,0.10156,0.46739,0.45704,0.0876,0.72662,0.23744,-1
0.22826,0.25802,0.26411,0.24697,0.54575,0.24798,0.30815,0.37248,0.0843,-1
0.27444,0.57308,0.49224,0.28644,0.47887,0.48383,0.20662,0.75233,0.0907,-1
0.1639,0.13868,0.61302,0.14457,0.32736,0.16589,0.28129,0.3043,0.13056,-1
0.18331,0.95591,0.50809,0.31069,0.67215,0.40499,0.29141,0.19523,0.21363,-1
0.19834,0.32273,0.50471,0.24666,0.40767,0.3921,0.1425,0.51087,0.17574,-1
0.32172,0.28951,0.81402,0.20935,0.44694,0.25123,0.53424,0.42366,0.17774,-1
0.14564,0.73222,0.92322,0.09574,0.5229,0.39339,0.16604,0.23763,0.31491,-1
0.15285,0.18187,0.45548,0.30791,0.35379,0.23504,0.08508,0.31541,0.19795,-1
0.16767,0.17922,0.5979,0.21631,0.36734,0.15111,0.26511,0.33335,0.26069,-1
0.19556,1.42468,0.7845,0.21281,0.68088,0.39923,0.50614,0.22633,0.15379,-1
0.19149,0.19638,0.1811,0.13968,0.40169,0.24503,0.40422,0.79925,0.24598,-1
0.13156,0.3207,0.61248,0.13771,0.438,0.20622,0.2196,0.15498,0.07222,-1
0.34389,0.4144,0.51726,0.2306,0.48355,0.38293,0.09048,0.4997,0.05386,-1
0.24242,0.55809,0.49912,0.28323,0.5487,0.37462,0.01315,0.17424,0.12601,-1
0.29674,0.29318,0.07903,0.19416,0.47343,0.18753,0.85634,0.16694,0.10232,-1
0.22174,0.32062,0.69421,0.1598,0.58376,0.19786,0.51057,0.17345,0.16505,-1
